Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EngagementScore,TimeSinceLastPromotion,JobSatisfaction,OvertimeHours,BurnoutRisk,CommuteTime,FlexibleWorkEligibility,SkillDemandScore,DiversityIndex,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionRiskIndex
26,No,Non-Travel,903,Research & Development,19,82,6,2,17,55,33,Yes,4,0.38562749849307915,1,Other,1,911,4,Female,54,1,3,Research Scientist,Married,4136.0,19972,0,Y,No,23,2,4,40,2,4,1,4,9,6,0,5,10.283193277310925
50,No,Travel_Frequently,1438,Sales,16,80,5,2,19,79,95,No,3,0.5044044721855226,4,Technical Degree,1,912,4,Female,64,3,1,Sales Executive,Divorced,12276.0,23220,4,Y,No,16,4,1,40,2,27,0,4,8,6,10,10,11.239495798319327
25,Yes,Non-Travel,594,Research & Development,16,47,4,2,4,5,18,No,1,0.7530650661214127,4,Other,1,913,1,Male,37,1,4,Research Scientist,Divorced,14885.0,14378,7,Y,Yes,16,2,3,40,3,25,3,3,0,4,11,6,27.345378151260505
33,Yes,Travel_Rarely,570,Sales,28,49,8,2,17,77,67,Yes,3,0.470464307784542,1,Technical Degree,1,914,3,Female,34,4,1,Laboratory Technician,Divorced,7755.0,20198,7,Y,Yes,23,2,1,40,3,29,4,1,8,0,13,2,27.268907563025213
23,No,Travel_Frequently,841,Sales,3,34,2,3,2,70,58,No,1,0.24578201088834062,4,Life Sciences,1,915,4,Male,19,4,3,Sales Executive,Single,14775.0,21599,8,Y,No,16,1,4,40,2,25,2,2,18,2,6,6,33.54621848739496
48,No,Travel_Rarely,833,Sales,18,91,4,2,21,42,90,No,3,0.6479925452623898,3,Medical,1,916,4,Male,92,1,4,Sales Executive,Divorced,6572.0,17961,9,Y,No,20,1,1,40,2,32,3,4,6,0,0,1,5.526890756302521
52,Yes,Travel_Rarely,1097,Sales,13,41,4,2,21,84,107,Yes,4,0.816099570697118,2,Life Sciences,1,917,4,Female,75,3,1,Sales Executive,Divorced,5797.0,20579,9,Y,Yes,14,1,2,40,2,15,3,2,17,2,14,2,30.569747899159665
57,No,Travel_Frequently,430,Research & Development,27,59,7,2,25,67,62,No,3,0.7942813803193259,4,Other,1,918,3,Male,13,2,1,Laboratory Technician,Single,15278.0,10355,2,Y,No,21,1,2,40,3,5,0,1,10,5,12,5,22.0563025210084
57,Yes,Travel_Frequently,1317,Sales,20,45,7,2,0,92,20,No,3,0.6968718762245258,3,Technical Degree,1,919,4,Male,28,3,2,Manager,Single,19580.0,21253,2,Y,Yes,23,1,2,40,2,33,2,2,19,8,9,7,28.950420168067225
47,No,Travel_Frequently,1314,Research & Development,8,31,0,3,9,3,15,No,2,0.8122005390277593,3,Other,1,920,4,Male,56,2,3,Laboratory Technician,Single,18148.0,24540,1,Y,No,13,4,3,40,2,37,3,2,2,0,11,5,34.53781512605042
48,No,Travel_Frequently,351,Research & Development,7,32,5,2,23,97,68,No,3,0.3594610904737451,4,Human Resources,1,921,1,Male,27,3,1,Laboratory Technician,Single,14138.0,10923,1,Y,No,15,4,3,40,0,4,1,3,16,0,10,3,35.17142857142857
26,Yes,Travel_Rarely,1124,Research & Development,26,35,5,3,26,89,60,Yes,2,0.7871651653537811,4,Other,1,922,4,Male,71,4,2,Laboratory Technician,Divorced,11940.0,14502,3,Y,No,12,4,2,40,0,3,2,3,1,9,12,5,32.65126050420168
41,No,Travel_Frequently,1213,Sales,25,66,9,1,21,60,58,No,1,0.23994304826522914,2,Life Sciences,1,923,3,Female,70,4,2,Laboratory Technician,Divorced,9522.0,18372,6,Y,No,17,3,4,40,1,31,1,3,4,5,13,2,18.946218487394958
32,No,Travel_Rarely,617,Research & Development,24,82,1,2,18,29,96,No,2,0.792042450803155,1,Other,1,924,4,Female,85,1,3,Research Scientist,Single,19262.0,12022,0,Y,No,10,1,1,40,1,0,4,2,4,4,0,10,9.442016806722688
31,Yes,Travel_Rarely,1239,Sales,29,84,4,1,17,78,56,Yes,2,0.24056538496148008,2,Life Sciences,1,925,4,Female,94,1,4,Manager,Married,13754.0,15596,9,Y,Yes,18,3,2,40,1,31,4,3,2,0,7,6,8.941176470588236
59,Yes,Travel_Frequently,172,Research & Development,23,78,5,2,14,7,54,No,2,0.81718447001889,2,Other,1,926,4,Male,86,4,1,Human Resources,Married,19844.0,13759,4,Y,Yes,18,4,2,40,3,21,1,3,12,7,8,2,12.136134453781512
27,No,Non-Travel,255,Sales,22,88,2,2,26,4,58,No,1,0.9079446692178448,1,Medical,1,927,3,Female,73,3,2,Laboratory Technician,Single,9396.0,20858,1,Y,No,20,3,2,40,3,29,1,4,1,2,11,11,6.546218487394959
29,Yes,Travel_Rarely,822,Sales,19,33,0,4,24,99,49,Yes,3,0.8632325402627568,1,Human Resources,1,928,3,Male,17,1,2,Human Resources,Married,4504.0,17362,5,Y,No,16,3,1,40,1,22,4,1,10,6,9,7,5.623529411764705
44,No,Travel_Rarely,168,Research & Development,26,75,8,1,10,21,99,Yes,3,0.47883659817728425,3,Human Resources,1,929,3,Male,52,2,2,Research Scientist,Divorced,12525.0,21863,1,Y,No,20,3,3,40,3,17,4,3,7,0,4,5,14.349579831932774
47,Yes,Travel_Rarely,570,Research & Development,20,92,1,2,23,89,18,No,1,0.9801060142843033,3,Marketing,1,930,4,Female,26,1,2,Research Scientist,Single,8535.0,22112,4,Y,Yes,17,1,3,40,2,32,1,1,4,8,4,9,4.245378151260504
33,No,Travel_Rarely,591,Sales,24,61,3,1,29,9,17,No,3,0.6147301887413228,1,Medical,1,931,3,Female,91,3,4,Sales Executive,Married,5940.0,17873,1,Y,No,16,3,2,40,2,23,1,4,4,1,4,10,20.142857142857146
47,Yes,Travel_Frequently,399,Sales,12,42,8,2,2,79,58,No,3,0.503389847551323,1,Technical Degree,1,932,2,Male,49,2,1,Sales Executive,Divorced,5181.0,15864,5,Y,Yes,13,4,4,40,0,9,1,2,8,5,10,3,4.246218487394958
34,No,Travel_Frequently,1267,Human Resources,18,33,8,2,6,76,61,No,4,0.6658509922962155,3,Life Sciences,1,933,2,Male,24,4,3,Manager,Single,14051.0,13737,5,Y,No,19,3,3,40,0,26,0,2,0,2,0,1,35.253781512605045
39,Yes,Travel_Frequently,1329,Sales,15,58,7,1,6,12,119,No,3,0.4439465433445229,1,Marketing,1,934,3,Female,93,1,1,Sales Executive,Divorced,18581.0,14835,9,Y,Yes,19,4,4,40,1,1,4,4,14,9,14,8,22.7
46,Yes,Travel_Frequently,1017,Sales,12,31,3,3,11,70,35,No,4,0.34264578100011794,2,Other,1,935,1,Male,56,4,1,Manager,Divorced,16429.0,18830,8,Y,No,23,3,1,40,1,12,1,1,11,0,11,6,11.688235294117646
54,No,Travel_Rarely,812,Sales,6,52,0,1,0,5,21,Yes,3,0.33067342829740726,4,Human Resources,1,936,2,Male,58,1,2,Human Resources,Married,9516.0,14127,5,Y,No,18,1,4,40,2,13,2,3,12,1,1,8,24.05294117647059
33,No,Travel_Rarely,850,Research & Development,29,32,6,1,21,63,106,No,1,0.3355669456085071,4,Life Sciences,1,937,3,Male,59,3,1,Manager,Divorced,5043.0,12460,1,Y,No,24,2,4,40,0,11,3,1,18,2,12,0,35.46722689075631
57,No,Travel_Rarely,506,Research & Development,17,83,1,2,2,93,118,No,3,0.3826347655832672,1,Technical Degree,1,938,1,Female,40,4,4,Human Resources,Divorced,3389.0,15253,0,Y,No,11,2,1,40,3,10,2,4,19,2,13,9,8.997478991596639
25,Yes,Travel_Frequently,1038,Sales,23,50,7,2,13,27,73,No,3,0.9091648792366007,1,Medical,1,939,4,Female,35,2,2,Manager,Married,14193.0,18352,1,Y,Yes,14,3,1,40,0,20,3,3,16,1,3,7,26.584033613445378
26,No,Travel_Frequently,679,Research & Development,4,73,9,2,25,49,80,No,4,0.5237692626270173,4,Human Resources,1,940,1,Female,67,1,4,Sales Executive,Married,6060.0,11913,1,Y,No,10,2,3,40,2,2,4,2,13,9,14,4,15.501680672268908
58,Yes,Travel_Frequently,1420,Research & Development,12,35,9,1,18,75,89,No,2,0.20007832055611285,4,Other,1,941,3,Female,21,1,3,Sales Executive,Married,9956.0,23096,6,Y,No,17,3,4,40,1,36,1,3,16,6,5,3,27.52436974789916
29,No,Travel_Rarely,681,Research & Development,17,86,1,1,20,29,35,No,2,0.4431046229774726,2,Technical Degree,1,942,4,Male,51,1,1,Research Scientist,Single,5167.0,10785,2,Y,No,13,3,4,40,0,32,3,3,15,4,2,0,7.288235294117647
49,Yes,Travel_Rarely,898,Human Resources,21,98,9,2,28,83,98,Yes,3,0.9968825188897997,1,Life Sciences,1,943,1,Male,96,4,2,Sales Executive,Single,6016.0,10302,8,Y,Yes,11,1,3,40,1,14,2,1,8,8,9,3,3.0470588235294116
52,No,Non-Travel,628,Sales,5,81,2,1,21,36,44,No,2,0.7889577763625812,1,Technical Degree,1,944,4,Male,51,2,3,Manager,Married,13152.0,18174,5,Y,No,20,2,4,40,2,27,1,2,5,2,8,10,10.0109243697479
30,No,Travel_Rarely,236,Human Resources,29,46,5,2,8,97,116,No,4,0.6030720276283696,4,Marketing,1,945,3,Female,56,3,3,Sales Executive,Divorced,,21609,2,Y,No,11,2,4,40,1,13,1,1,11,3,0,6,28.292436974789915
50,No,Travel_Frequently,318,Research & Development,6,95,3,4,12,8,102,No,3,0.30188613421795446,3,Marketing,1,946,1,Female,13,3,4,Laboratory Technician,Divorced,13066.0,14461,6,Y,No,23,4,3,40,3,38,2,4,18,2,4,1,3.357142857142857
35,No,Travel_Rarely,617,Sales,15,41,1,4,4,30,59,No,3,0.5644603288003326,1,Other,1,947,2,Male,77,1,3,Sales Executive,Single,4958.0,19447,5,Y,No,13,4,4,40,3,21,4,3,2,7,5,11,29.84873949579832
43,Yes,Travel_Rarely,231,Research & Development,28,87,0,2,2,61,115,Yes,2,0.7117326801683774,3,Technical Degree,1,948,3,Male,39,3,1,Human Resources,Single,12914.0,13724,4,Y,Yes,16,3,4,40,3,37,3,1,14,4,14,2,6.7899159663865545
32,Yes,Travel_Frequently,1486,Research & Development,8,45,2,1,16,93,101,No,4,0.9350134843933581,2,Other,1,949,1,Male,49,3,2,Human Resources,Divorced,17691.0,23011,7,Y,Yes,18,4,1,40,0,21,3,1,5,0,11,3,33.654621848739495
44,Yes,Travel_Rarely,1467,Research & Development,20,36,3,1,27,92,25,Yes,3,0.5935870350469896,3,Life Sciences,1,950,3,Female,59,4,4,Research Scientist,Married,14626.0,20825,3,Y,Yes,13,4,3,40,2,16,4,3,12,0,5,4,8.163025210084033
22,No,Travel_Frequently,1141,Research & Development,16,75,8,4,18,1,92,Yes,2,0.6384787571986714,4,Technical Degree,1,951,3,Female,18,1,3,Manager,Married,14301.0,17673,1,Y,No,17,4,2,40,2,22,2,4,8,0,2,3,14.331932773109243
58,Yes,Travel_Frequently,659,Sales,13,40,8,2,3,78,49,No,1,0.6541645602249997,4,Life Sciences,1,952,2,Male,99,2,4,Human Resources,Divorced,13962.0,22617,6,Y,No,22,2,1,40,0,36,0,2,17,3,11,3,28.22352941176471
42,No,Travel_Rarely,1027,Research & Development,28,73,4,3,9,83,15,No,2,0.9606314383148375,2,Life Sciences,1,953,1,Female,42,3,1,Human Resources,Married,6222.0,23395,6,Y,No,18,1,4,40,3,5,0,1,10,9,1,11,14.33781512605042
47,No,Travel_Frequently,1276,Sales,23,72,4,2,29,46,100,Yes,4,0.4711034319131795,2,Human Resources,1,954,4,Male,61,2,2,Research Scientist,Married,10104.0,13054,5,Y,No,13,1,3,40,3,3,2,4,18,5,3,10,15.052100840336134
57,No,Travel_Rarely,431,Sales,27,51,6,3,22,18,76,No,1,0.8884391599831141,1,Technical Degree,1,955,3,Male,54,2,3,Research Scientist,Divorced,6138.0,21521,5,Y,No,15,4,1,40,2,28,0,4,19,7,13,0,25.89159663865546
44,Yes,Travel_Rarely,418,Research & Development,15,89,7,1,4,55,107,No,2,0.5450776028403621,3,Life Sciences,1,956,2,Female,12,3,2,Sales Executive,Married,2836.0,23841,2,Y,Yes,19,4,4,40,3,0,2,2,3,4,0,7,7.169747899159664
22,No,Travel_Frequently,1322,Human Resources,20,92,2,4,18,81,26,Yes,1,0.7926739943112526,3,Marketing,1,957,2,Female,87,3,4,Human Resources,Single,6453.0,22239,3,Y,No,14,4,2,40,2,26,1,4,7,2,12,2,4.465546218487395
36,Yes,Travel_Rarely,1079,Research & Development,30,45,4,2,8,96,41,No,3,0.5864897307999338,2,Other,1,958,1,Male,11,3,2,Research Scientist,Married,14211.0,11125,9,Y,Yes,16,2,3,40,2,5,4,2,2,0,13,2,24.403361344537817
42,Yes,Travel_Rarely,1133,Research & Development,13,94,6,1,28,64,33,No,3,0.6434246621267694,2,Other,1,959,3,Male,13,3,4,Human Resources,Married,19143.0,14837,7,Y,Yes,22,1,1,40,3,7,3,3,1,2,2,11,4.283193277310925
30,No,Non-Travel,1262,Sales,15,58,1,2,25,20,108,Yes,2,0.463317473045281,2,Other,1,960,1,Male,66,2,1,Human Resources,Single,12761.0,21603,8,Y,No,11,2,4,40,2,11,2,3,2,6,2,6,21.472268907563024
30,No,Travel_Rarely,266,Research & Development,2,30,8,4,21,29,44,No,4,0.5317180749519111,1,Other,1,961,1,Male,70,3,1,Research Scientist,Married,15429.0,21379,6,Y,No,18,3,1,40,2,10,4,4,9,5,14,6,36.7109243697479
31,No,Travel_Frequently,246,Research & Development,24,30,2,3,20,43,105,No,4,0.6202754114382144,2,Marketing,1,962,2,Female,96,1,4,Manager,Single,16567.0,16800,1,Y,No,12,2,2,40,2,37,0,2,9,2,9,2,35.66470588235294
47,Yes,Travel_Frequently,1038,Sales,21,50,6,1,15,85,62,Yes,4,0.6834369575363005,4,Technical Degree,1,963,2,Female,20,4,3,Manager,Divorced,9653.0,16935,4,Y,Yes,10,1,4,40,0,10,0,4,11,9,13,0,26.356302521008402
56,Yes,Travel_Rarely,544,Sales,26,57,8,1,22,55,24,No,3,0.496244577503144,2,Technical Degree,1,964,3,Female,30,3,1,Laboratory Technician,Divorced,14599.0,23158,7,Y,Yes,12,2,3,40,1,18,0,4,2,3,12,3,23.160504201680673
46,Yes,Travel_Rarely,169,Research & Development,20,47,8,2,28,73,46,No,2,0.8673447586609616,3,Life Sciences,1,965,3,Female,63,2,1,Manager,Single,15042.0,10623,3,Y,Yes,24,1,3,40,3,18,2,1,4,6,4,6,28.215966386554623
47,No,Travel_Rarely,1451,Sales,28,81,2,3,11,30,34,Yes,3,0.7752508797042763,1,Life Sciences,1,966,4,Female,44,4,2,Human Resources,Married,14502.0,10624,5,Y,No,22,3,2,40,2,7,4,2,2,4,13,6,9.985714285714286
32,Yes,Travel_Rarely,932,Sales,30,95,1,2,25,33,94,Yes,3,0.561225372564534,4,Marketing,1,967,2,Female,51,1,3,Human Resources,Married,3895.0,16320,3,Y,Yes,15,2,1,40,3,12,0,4,3,5,12,8,2.9369747899159666
59,No,Travel_Frequently,1018,Human Resources,18,91,4,2,16,18,87,No,3,0.7879392664771241,3,Medical,1,968,4,Male,18,4,1,Human Resources,Divorced,18548.0,16500,4,Y,No,24,4,4,40,0,19,1,2,9,8,4,10,5.519327731092437
23,Yes,Travel_Frequently,715,Human Resources,7,48,4,1,7,49,32,Yes,3,0.20534067596279232,3,Technical Degree,1,969,1,Male,23,4,3,Manager,Married,9631.0,17479,1,Y,Yes,13,4,3,40,0,30,2,4,0,9,7,10,26.880672268907563
28,Yes,Travel_Rarely,1352,Research & Development,21,31,7,1,22,53,64,Yes,2,0.6748427035029737,1,Life Sciences,1,970,1,Female,11,3,2,Laboratory Technician,Single,16551.0,19023,9,Y,Yes,19,4,1,40,2,35,4,4,16,9,8,4,36.061344537815124
39,Yes,Travel_Frequently,418,Research & Development,9,99,5,1,12,51,16,No,4,0.6203364707498316,1,Marketing,1,971,1,Male,90,1,2,Sales Executive,Single,6657.0,14262,6,Y,Yes,23,3,3,40,2,22,1,3,6,6,13,2,1.5403361344537814
48,Yes,Non-Travel,135,Sales,7,84,6,1,20,10,14,No,4,0.6116151169815686,4,Human Resources,1,972,1,Female,70,1,2,Human Resources,Married,9317.0,12738,9,Y,Yes,22,3,3,40,1,4,0,1,4,5,5,11,9.235294117647058
55,Yes,Travel_Rarely,354,Sales,9,31,7,1,21,72,87,Yes,4,0.682828447987262,2,Human Resources,1,973,2,Female,24,4,1,Laboratory Technician,Divorced,2677.0,14064,1,Y,Yes,18,2,4,40,1,30,3,3,6,0,11,5,8.619327731092437
48,Yes,Travel_Frequently,1436,Human Resources,29,44,8,2,14,84,92,No,3,0.841952641397222,3,Technical Degree,1,974,4,Male,84,3,1,Research Scientist,Divorced,4333.0,18990,0,Y,Yes,12,4,2,40,1,25,0,2,9,2,11,5,31.831932773109244
38,No,Travel_Frequently,1061,Research & Development,12,45,3,1,8,97,116,Yes,2,0.23685680684993118,1,Marketing,1,975,1,Female,20,2,3,Manager,Married,13423.0,20860,3,Y,No,10,2,1,40,2,12,1,3,9,3,2,5,28.392436974789916
45,No,Travel_Rarely,434,Research & Development,10,91,4,2,0,18,80,Yes,1,0.3190665255681209,2,Technical Degree,1,976,1,Male,66,4,3,Sales Executive,Single,15081.0,17857,5,Y,No,18,2,1,40,1,2,0,2,15,6,9,1,5.501680672268908
46,Yes,Travel_Rarely,1143,Sales,10,43,3,4,14,97,81,Yes,3,0.20768132160767871,3,Marketing,1,977,2,Female,93,1,2,Research Scientist,Married,,23094,3,Y,No,17,4,1,40,1,9,0,3,12,0,12,6,22.80420168067227
28,No,Travel_Frequently,397,Research & Development,13,51,8,2,26,9,77,No,4,0.3902195539422712,3,Other,1,978,2,Male,76,4,3,Laboratory Technician,Single,11931.0,16386,0,Y,No,20,3,3,40,1,13,2,4,17,1,5,0,26.294117647058826
27,No,Travel_Rarely,1144,Sales,5,32,1,1,2,92,15,No,3,0.9821232015867846,3,Human Resources,1,979,3,Male,16,4,4,Research Scientist,Divorced,18993.0,13582,6,Y,No,18,1,4,40,2,32,2,2,8,1,9,0,34.23781512605042
45,Yes,Travel_Rarely,577,Sales,27,32,7,2,14,60,110,Yes,4,0.4987606911895873,2,Medical,1,980,3,Female,10,2,4,Research Scientist,Single,18488.0,12870,1,Y,Yes,19,2,4,40,1,39,3,1,16,1,5,3,35.67731092436975
54,No,Travel_Frequently,571,Sales,22,50,6,3,28,87,19,No,1,0.6614373379847569,2,Medical,1,981,4,Female,86,4,4,Human Resources,Single,8094.0,18170,8,Y,No,17,4,4,40,0,22,3,3,9,3,11,4,26.247899159663866
50,Yes,Travel_Frequently,1061,Research & Development,8,35,6,2,10,70,59,No,2,0.992082563445422,4,Technical Degree,1,982,4,Female,60,1,3,Human Resources,Divorced,16237.0,18867,3,Y,No,16,3,2,40,2,15,1,1,8,4,2,2,15.34873949579832
43,No,Travel_Rarely,569,Research & Development,10,99,7,1,28,43,23,Yes,2,0.7018202981414088,3,Marketing,1,983,3,Female,50,1,3,Manager,Single,17487.0,19837,5,Y,No,16,4,4,40,1,20,1,2,7,9,2,4,1.957983193277311
47,No,Travel_Rarely,1472,Research & Development,6,66,0,2,8,33,22,No,4,0.3368709398635211,4,Human Resources,1,984,3,Female,69,1,4,Sales Executive,Divorced,8790.0,15505,6,Y,No,18,2,4,40,0,3,0,3,12,1,12,1,17.05546218487395
49,No,Travel_Rarely,866,Sales,11,85,0,4,18,20,111,No,2,0.8440397940350355,3,Technical Degree,1,985,2,Female,28,3,4,Research Scientist,Single,,23037,6,Y,No,12,3,3,40,3,17,0,3,16,9,4,11,7.779831932773109
42,Yes,Travel_Rarely,689,Research & Development,4,45,6,1,21,77,115,Yes,2,0.6415530513341716,4,Marketing,1,986,3,Female,71,1,1,Laboratory Technician,Single,19471.0,16675,9,Y,No,18,1,2,40,3,0,4,4,6,3,4,9,17.489915966386555
28,No,Travel_Rarely,891,Human Resources,2,49,1,1,25,83,80,No,3,0.9962868033733824,1,Other,1,987,2,Female,39,3,2,Research Scientist,Divorced,9459.0,16718,5,Y,No,24,3,1,40,0,39,3,2,13,3,3,4,25.901680672268906
38,Yes,Travel_Rarely,485,Sales,6,33,3,2,17,94,30,No,1,0.8040536424436641,1,Technical Degree,1,988,4,Male,25,1,1,Research Scientist,Divorced,6664.0,22377,2,Y,Yes,11,4,4,40,0,35,2,2,1,5,11,8,3.6756302521008406
41,No,Travel_Rarely,1041,Research & Development,13,64,5,2,24,11,106,No,1,0.9958518061455109,2,Marketing,1,989,2,Male,27,1,3,Manager,Divorced,3542.0,12916,5,Y,No,22,2,4,40,3,11,3,2,19,6,4,9,19.2672268907563
41,No,Travel_Rarely,545,Human Resources,29,72,4,3,20,62,20,No,1,0.9126256406110399,3,Marketing,1,990,2,Female,40,1,4,Human Resources,Married,9419.0,23845,7,Y,No,13,1,2,40,2,39,1,1,14,8,0,2,14.850420168067227
43,Yes,Travel_Rarely,198,Sales,12,39,4,2,23,99,15,Yes,1,0.3457135052616247,1,Medical,1,991,4,Male,44,3,4,Human Resources,Single,9596.0,13342,2,Y,No,22,2,2,40,1,28,3,1,16,8,12,4,25.837815126050423
49,No,Travel_Rarely,754,Sales,14,39,5,3,17,1,45,Yes,1,0.7984554428497925,3,Life Sciences,1,992,3,Female,37,3,3,Manager,Single,8078.0,10761,5,Y,No,10,4,2,40,3,22,3,2,12,7,5,3,31.613445378151262
28,Yes,Travel_Rarely,1178,Human Resources,30,45,9,3,26,98,84,No,4,0.59848004945525,1,Life Sciences,1,993,3,Female,98,4,3,Human Resources,Married,12360.0,13225,9,Y,No,10,2,2,40,0,30,0,1,18,6,12,6,15.011764705882353
22,No,Travel_Rarely,1126,Sales,25,32,6,2,23,57,64,Yes,3,0.3038170565197888,3,Life Sciences,1,994,4,Male,21,1,3,Research Scientist,Married,8322.0,15478,8,Y,No,18,1,4,40,2,33,1,2,18,1,3,9,35.36134453781513
53,Yes,Non-Travel,1455,Sales,8,72,1,2,27,73,43,No,3,0.6542618311431667,3,Human Resources,1,995,1,Male,33,4,2,Human Resources,Married,3876.0,24124,9,Y,Yes,11,2,1,40,0,30,0,3,4,6,13,2,14.308403361344537
34,No,Travel_Rarely,1033,Research & Development,3,81,3,3,20,50,103,No,2,0.2749486578724163,4,Other,1,996,1,Female,96,2,1,Manager,Divorced,18842.0,13351,7,Y,No,23,4,3,40,3,16,1,2,8,2,13,11,10.359663865546219
51,No,Travel_Frequently,1342,Research & Development,5,70,6,2,2,72,82,Yes,4,0.8096099864987437,1,Human Resources,1,997,3,Female,99,3,4,Manager,Married,14898.0,20566,8,Y,No,22,1,1,40,0,30,2,3,13,8,1,9,16.40672268907563
44,No,Non-Travel,1334,Research & Development,22,70,4,1,12,95,80,No,3,0.48899415562856446,2,Marketing,1,998,1,Male,50,1,4,Research Scientist,Single,18769.0,10162,7,Y,No,20,1,4,40,2,22,2,4,13,2,14,7,16.001680672268908
40,No,Travel_Rarely,916,Research & Development,7,38,9,3,5,84,55,No,4,0.8471482029489549,3,Life Sciences,1,999,3,Female,78,3,1,Human Resources,Divorced,7949.0,18739,1,Y,No,21,3,1,40,0,27,2,1,11,6,9,0,32.938655462184876
53,Yes,Travel_Frequently,760,Research & Development,18,75,8,1,5,19,46,No,2,0.7458219450661755,3,Technical Degree,1,1000,3,Male,71,2,3,Research Scientist,Divorced,15792.0,14866,4,Y,Yes,19,1,2,40,1,19,4,2,12,2,9,5,14.215966386554621
51,Yes,Travel_Rarely,331,Sales,6,45,5,1,10,96,69,Yes,3,0.9026915376976041,1,Other,1,1001,3,Female,86,3,3,Laboratory Technician,Divorced,11453.0,20999,4,Y,Yes,24,2,2,40,3,33,0,1,15,1,13,8,28.673949579831934
50,No,Travel_Rarely,699,Sales,18,76,3,2,23,5,27,No,4,0.3487003882065464,2,Technical Degree,1,1002,2,Female,75,3,1,Manager,Single,4053.0,14619,7,Y,No,12,3,3,40,2,39,3,4,14,3,14,10,12.668067226890756
50,No,Travel_Rarely,1019,Sales,8,57,9,2,22,31,58,No,3,0.7160813134044934,1,Other,1,1003,1,Female,61,1,2,Sales Executive,Divorced,2782.0,19266,9,Y,No,21,3,1,40,1,11,2,1,3,3,1,1,23.446218487394958
51,No,Travel_Rarely,1271,Research & Development,7,57,3,3,8,22,102,Yes,1,0.8911009771290318,2,Human Resources,1,1004,4,Female,36,4,4,Sales Executive,Single,3872.0,13631,6,Y,No,22,2,2,40,0,33,1,1,16,8,5,6,22.357142857142858
37,Yes,Travel_Rarely,1330,Human Resources,2,40,2,2,16,84,94,Yes,4,0.38225391187765756,2,Technical Degree,1,1005,3,Female,66,3,2,Manager,Married,15456.0,11756,7,Y,Yes,24,1,1,40,0,4,2,4,3,3,5,11,30.636974789915964
40,No,Travel_Rarely,459,Sales,4,58,5,1,23,76,23,Yes,4,0.8265717285756417,3,Life Sciences,1,1006,3,Female,33,2,3,Sales Executive,Single,14796.0,18970,0,Y,No,20,3,3,40,0,32,1,2,3,1,14,5,22.057983193277312
39,No,Travel_Frequently,971,Sales,23,85,7,3,16,83,25,No,2,0.42787874992017916,1,Other,1,1007,4,Female,77,2,3,Research Scientist,Single,14693.0,13090,5,Y,No,22,1,4,40,0,10,3,1,15,8,13,9,8.963025210084034
22,No,Non-Travel,1305,Human Resources,9,86,0,2,8,66,35,Yes,4,0.8524064126788597,1,Marketing,1,1008,1,Male,73,1,3,Laboratory Technician,Married,5055.0,10363,3,Y,No,10,2,4,40,1,17,3,1,11,7,5,10,7.088235294117647
35,Yes,Travel_Rarely,655,Sales,16,40,1,1,26,86,104,Yes,2,0.6124180919774923,4,Other,1,1009,3,Female,29,2,1,Human Resources,Divorced,,18924,5,Y,Yes,10,2,4,40,3,19,4,3,10,2,3,6,9.46218487394958
23,No,Travel_Rarely,1333,Sales,19,88,3,2,25,30,60,No,2,0.732921679838864,2,Life Sciences,1,1010,2,Female,18,3,3,Laboratory Technician,Married,7038.0,10676,7,Y,No,10,1,4,40,1,38,1,3,0,3,7,7,6.751260504201682
49,No,Travel_Rarely,349,Research & Development,10,64,6,3,18,23,84,No,4,0.4957063890098467,2,Medical,1,1011,3,Female,72,1,3,Sales Executive,Single,8821.0,24192,2,Y,No,11,1,3,40,1,14,1,1,16,5,0,11,19.41176470588235
51,No,Travel_Rarely,695,Research & Development,26,81,1,2,2,58,105,No,2,0.8606945267210109,4,Marketing,1,1012,3,Female,34,4,4,Sales Executive,Divorced,15275.0,20540,7,Y,No,20,3,2,40,0,7,3,4,3,7,2,11,9.964705882352941
59,No,Travel_Frequently,238,Sales,8,65,9,1,27,21,99,No,4,0.2985309258149223,1,Human Resources,1,1013,1,Male,70,3,3,Human Resources,Single,16195.0,17036,1,Y,No,17,4,2,40,3,33,4,3,8,7,9,9,19.549579831932775
25,No,Travel_Rarely,1089,Human Resources,29,87,7,1,27,54,72,No,2,0.3547591511939942,3,Life Sciences,1,1014,2,Female,51,3,2,Sales Executive,Single,7641.0,10870,9,Y,No,17,1,4,40,0,13,4,2,4,8,14,8,8.081512605042017
22,Yes,Travel_Rarely,1354,Human Resources,16,31,2,1,13,59,42,No,3,0.271909439360261,2,Other,1,1015,2,Male,12,1,1,Human Resources,Divorced,19626.0,16075,3,Y,Yes,17,3,3,40,2,3,4,3,2,3,2,0,35.00588235294118
